Definition,6,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,
Data,6,unknown,unknown,"1031803467",,unknown,"17419",,unknown,"670",,unknown,"0",,unknown,"585",,unknown,"151",,unknown,"0",,unknown,"147",,unknown,"49",,unknown,"175",,unknown,"1",,unknown,"70",,unknown,"177",,unknown,"1",,unknown,"60",,unknown,"0",,,,,,,,,,,,,,
Definition,7,sport,name,24,,unknown,1,,sport,1,,sub_sport,1,,unknown,1,,unknown,1,,unknown,3,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,7,sport,name,"Carrera|nning|`||||| ",,unknown,"29",,sport,"1",,sub_sport,"0",,unknown,"1",,unknown,"0",,unknown,"255|0|0",,unknown,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,8,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,vertical_oscillation,1,,stance_time_percent,1,,stance_time,1,,vertical_ratio,1,,stance_time_balance,1,,step_length,1,,unknown,1,,heart_rate,1,,cadence,1,,temperature,1,,activity_type,1,,fractional_cadence,1,,,,,,,,
Data,8,record,timestamp,"1031803467",s,position_lat,"-547273291",semicircles,position_long,"2035306793",semicircles,distance,"2.06",m,altitude,"37.60000000000002",m,speed,"1.437",m/s,vertical_oscillation,"106.2",mm,stance_time_percent,"50.0",percent,stance_time,"540.0",ms,vertical_ratio,"12.96",percent,stance_time_balance,"49.21",percent,step_length,"758.0",mm,unknown,"0",,heart_rate,"76",bpm,cadence,"54",rpm,temperature,"24",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"37.60000000000002",m,enhanced_speed,"1.437",m/s,
Data,8,record,timestamp,"1031803468",s,position_lat,"-547273010",semicircles,position_long,"2035307013",semicircles,distance,"4.99",m,altitude,"35.0",m,speed,"1.334",m/s,vertical_oscillation,"107.2",mm,stance_time_percent,"46.25",percent,stance_time,"488.0",ms,vertical_ratio,"28.12",percent,stance_time_balance,"49.21",percent,step_length,"392.0",mm,unknown,"0",,heart_rate,"76",bpm,cadence,"58",rpm,temperature,"24",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"35.0",m,enhanced_speed,"1.334",m/s,
Definition,9,hrv,time,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,hrv,time,"0.777|0.772|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803469",s,position_lat,"-547272780",semicircles,position_long,"2035307122",semicircles,distance,"7.25",m,altitude,"34.39999999999998",m,speed,"1.334",m/s,vertical_oscillation,"109.2",mm,stance_time_percent,"35.25",percent,stance_time,"244.0",ms,vertical_ratio,"25.28",percent,stance_time_balance,"49.21",percent,step_length,"469.0",mm,unknown,"0",,heart_rate,"77",bpm,cadence,"86",rpm,temperature,"24",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"34.39999999999998",m,enhanced_speed,"1.334",m/s,
Data,9,hrv,time,"0.745|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803470",s,position_lat,"-547272562",semicircles,position_long,"2035307110",semicircles,distance,"9.24",m,altitude,"33.60000000000002",m,speed,"1.829",m/s,vertical_oscillation,"108.2",mm,stance_time_percent,"35.25",percent,stance_time,"240.0",ms,vertical_ratio,"20.0",percent,stance_time_balance,"49.59",percent,step_length,"572.0",mm,unknown,"0",,heart_rate,"77",bpm,cadence,"90",rpm,temperature,"24",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"33.60000000000002",m,enhanced_speed,"1.829",m/s,
Data,9,hrv,time,"0.728|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803471",s,position_lat,"-547272312",semicircles,position_long,"2035307110",semicircles,distance,"11.56",m,altitude,"32.200000000000045",m,speed,"1.903",m/s,vertical_oscillation,"107.2",mm,stance_time_percent,"35.25",percent,stance_time,"238.0",ms,vertical_ratio,"19.03",percent,stance_time_balance,"49.71",percent,step_length,"592.0",mm,unknown,"0",,heart_rate,"79",bpm,cadence,"89",rpm,temperature,"24",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"32.200000000000045",m,enhanced_speed,"1.903",m/s,
Data,9,hrv,time,"0.721|0.707|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803472",s,position_lat,"-547272037",semicircles,position_long,"2035307074",semicircles,distance,"14.11",m,altitude,"31.600000000000023",m,speed,"2.249",m/s,vertical_oscillation,"106.2",mm,stance_time_percent,"35.25",percent,stance_time,"236.0",ms,vertical_ratio,"18.06",percent,stance_time_balance,"50.0",percent,step_length,"597.0",mm,unknown,"0",,heart_rate,"80",bpm,cadence,"90",rpm,temperature,"24",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"31.600000000000023",m,enhanced_speed,"2.249",m/s,
Data,9,hrv,time,"0.703|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803473",s,position_lat,"-547271763",semicircles,position_long,"2035307070",semicircles,distance,"16.67",m,altitude,"32.0",m,speed,"2.902",m/s,vertical_oscillation,"102.5",mm,stance_time_percent,"34.75",percent,stance_time,"231.0",ms,vertical_ratio,"16.96",percent,stance_time_balance,"50.09",percent,step_length,"627.0",mm,unknown,"0",,heart_rate,"81",bpm,cadence,"93",rpm,temperature,"24",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"32.0",m,enhanced_speed,"2.902",m/s,
Data,9,hrv,time,"0.694|0.695|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803474",s,position_lat,"-547271528",semicircles,position_long,"2035307027",semicircles,distance,"18.85",m,altitude,"31.799999999999955",m,speed,"3.182",m/s,vertical_oscillation,"110.2",mm,stance_time_percent,"34.75",percent,stance_time,"233.0",ms,vertical_ratio,"16.5",percent,stance_time_balance,"50.25",percent,step_length,"760.0",mm,unknown,"0",,heart_rate,"82",bpm,cadence,"89",rpm,temperature,"24",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"31.799999999999955",m,enhanced_speed,"3.182",m/s,
Data,9,hrv,time,"0.7|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803475",s,position_lat,"-547271268",semicircles,position_long,"2035307040",semicircles,distance,"21.28",m,altitude,"31.600000000000023",m,speed,"3.182",m/s,vertical_oscillation,"118.0",mm,stance_time_percent,"34.25",percent,stance_time,"234.0",ms,vertical_ratio,"15.62",percent,stance_time_balance,"50.5",percent,step_length,"813.0",mm,unknown,"0",,heart_rate,"82",bpm,cadence,"84",rpm,temperature,"24",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"31.600000000000023",m,enhanced_speed,"3.182",m/s,
Data,9,hrv,time,"0.69|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803476",s,position_lat,"-547270998",semicircles,position_long,"2035307035",semicircles,distance,"23.79",m,altitude,"31.600000000000023",m,speed,"2.995",m/s,vertical_oscillation,"112.2",mm,stance_time_percent,"34.5",percent,stance_time,"234.0",ms,vertical_ratio,"14.15",percent,stance_time_balance,"50.5",percent,step_length,"894.0",mm,unknown,"0",,heart_rate,"83",bpm,cadence,"87",rpm,temperature,"24",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"31.600000000000023",m,enhanced_speed,"2.995",m/s,
Data,9,hrv,time,"0.688|0.677|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803477",s,position_lat,"-547270681",semicircles,position_long,"2035306911",semicircles,distance,"26.86",m,altitude,"31.600000000000023",m,speed,"2.967",m/s,vertical_oscillation,"112.2",mm,stance_time_percent,"34.5",percent,stance_time,"234.0",ms,vertical_ratio,"13.37",percent,stance_time_balance,"50.5",percent,step_length,"920.0",mm,unknown,"0",,heart_rate,"84",bpm,cadence,"88",rpm,temperature,"24",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"31.600000000000023",m,enhanced_speed,"2.967",m/s,
Data,9,hrv,time,"0.685|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803478",s,position_lat,"-547270383",semicircles,position_long,"2035306810",semicircles,distance,"29.7",m,altitude,"31.600000000000023",m,speed,"2.967",m/s,vertical_oscillation,"116.0",mm,stance_time_percent,"34.25",percent,stance_time,"236.0",ms,vertical_ratio,"12.59",percent,stance_time_balance,"50.59",percent,step_length,"1082.0",mm,unknown,"0",,heart_rate,"85",bpm,cadence,"86",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"31.600000000000023",m,enhanced_speed,"2.967",m/s,
Data,9,hrv,time,"0.674|0.677|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803479",s,position_lat,"-547270088",semicircles,position_long,"2035306777",semicircles,distance,"32.46",m,altitude,"31.600000000000023",m,speed,"3.126",m/s,vertical_oscillation,"118.0",mm,stance_time_percent,"34.25",percent,stance_time,"237.0",ms,vertical_ratio,"12.18",percent,stance_time_balance,"50.59",percent,step_length,"1119.0",mm,unknown,"0",,heart_rate,"86",bpm,cadence,"85",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"31.600000000000023",m,enhanced_speed,"3.126",m/s,
Data,9,hrv,time,"0.662|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803480",s,position_lat,"-547269761",semicircles,position_long,"2035306716",semicircles,distance,"35.53",m,altitude,"31.399999999999977",m,speed,"3.126",m/s,vertical_oscillation,"118.0",mm,stance_time_percent,"34.5",percent,stance_time,"239.0",ms,vertical_ratio,"11.9",percent,stance_time_balance,"50.59",percent,step_length,"1122.0",mm,unknown,"0",,heart_rate,"87",bpm,cadence,"85",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"31.399999999999977",m,enhanced_speed,"3.126",m/s,
Data,9,hrv,time,"0.665|0.655|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803481",s,position_lat,"-547269466",semicircles,position_long,"2035306693",semicircles,distance,"38.28",m,altitude,"31.0",m,speed,"3.107",m/s,vertical_oscillation,"116.0",mm,stance_time_percent,"34.25",percent,stance_time,"238.0",ms,vertical_ratio,"11.12",percent,stance_time_balance,"50.59",percent,step_length,"1112.0",mm,unknown,"0",,heart_rate,"88",bpm,cadence,"86",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"31.0",m,enhanced_speed,"3.107",m/s,
Data,9,hrv,time,"0.658|0.652|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803482",s,position_lat,"-547269157",semicircles,position_long,"2035306642",semicircles,distance,"41.18",m,altitude,"30.399999999999977",m,speed,"3.107",m/s,vertical_oscillation,"114.2",mm,stance_time_percent,"34.25",percent,stance_time,"237.0",ms,vertical_ratio,"10.81",percent,stance_time_balance,"50.68",percent,step_length,"1110.0",mm,unknown,"0",,heart_rate,"88",bpm,cadence,"87",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"30.399999999999977",m,enhanced_speed,"3.107",m/s,
Data,9,hrv,time,"0.648|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803483",s,position_lat,"-547268835",semicircles,position_long,"2035306592",semicircles,distance,"44.2",m,altitude,"29.600000000000023",m,speed,"3.051",m/s,vertical_oscillation,"114.2",mm,stance_time_percent,"34.25",percent,stance_time,"237.0",ms,vertical_ratio,"10.71",percent,stance_time_balance,"50.68",percent,step_length,"1112.0",mm,unknown,"0",,heart_rate,"89",bpm,cadence,"87",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"29.600000000000023",m,enhanced_speed,"3.051",m/s,
Data,9,hrv,time,"0.657|0.57|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803484",s,position_lat,"-547268549",semicircles,position_long,"2035306583",semicircles,distance,"46.86",m,altitude,"29.200000000000045",m,speed,"3.051",m/s,vertical_oscillation,"113.2",mm,stance_time_percent,"34.25",percent,stance_time,"236.0",ms,vertical_ratio,"10.53",percent,stance_time_balance,"50.78",percent,step_length,"1100.0",mm,unknown,"0",,heart_rate,"89",bpm,cadence,"87",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"29.200000000000045",m,enhanced_speed,"3.051",m/s,
Data,8,record,timestamp,"1031803485",s,position_lat,"-547268269",semicircles,position_long,"2035306578",semicircles,distance,"49.46",m,altitude,"28.799999999999955",m,speed,"3.051",m/s,vertical_oscillation,"114.2",mm,stance_time_percent,"34.25",percent,stance_time,"237.0",ms,vertical_ratio,"10.62",percent,stance_time_balance,"50.78",percent,step_length,"1104.0",mm,unknown,"0",,heart_rate,"89",bpm,cadence,"87",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"28.799999999999955",m,enhanced_speed,"3.051",m/s,
Data,9,hrv,time,"1.4|0.654|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803486",s,position_lat,"-547267985",semicircles,position_long,"2035306579",semicircles,distance,"52.11",m,altitude,"28.799999999999955",m,speed,"3.023",m/s,vertical_oscillation,"119.0",mm,stance_time_percent,"34.25",percent,stance_time,"237.0",ms,vertical_ratio,"10.53",percent,stance_time_balance,"50.87",percent,step_length,"1100.0",mm,unknown,"0",,heart_rate,"89",bpm,cadence,"87",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"28.799999999999955",m,enhanced_speed,"3.023",m/s,
Data,9,hrv,time,"0.646|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803487",s,position_lat,"-547267690",semicircles,position_long,"2035306598",semicircles,distance,"54.86",m,altitude,"28.399999999999977",m,speed,"2.986",m/s,vertical_oscillation,"120.0",mm,stance_time_percent,"34.25",percent,stance_time,"237.0",ms,vertical_ratio,"10.71",percent,stance_time_balance,"50.87",percent,step_length,"1092.0",mm,unknown,"0",,heart_rate,"90",bpm,cadence,"87",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"28.399999999999977",m,enhanced_speed,"2.986",m/s,
Data,9,hrv,time,"0.642|0.646|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803488",s,position_lat,"-547267400",semicircles,position_long,"2035306606",semicircles,distance,"57.56",m,altitude,"28.200000000000045",m,speed,"2.967",m/s,vertical_oscillation,"121.0",mm,stance_time_percent,"34.25",percent,stance_time,"238.0",ms,vertical_ratio,"10.71",percent,stance_time_balance,"50.87",percent,step_length,"1092.0",mm,unknown,"0",,heart_rate,"91",bpm,cadence,"86",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"28.200000000000045",m,enhanced_speed,"2.967",m/s,
Data,9,hrv,time,"0.639|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803489",s,position_lat,"-547267092",semicircles,position_long,"2035306565",semicircles,distance,"60.44",m,altitude,"28.0",m,speed,"2.948",m/s,vertical_oscillation,"121.0",mm,stance_time_percent,"34.25",percent,stance_time,"240.0",ms,vertical_ratio,"10.81",percent,stance_time_balance,"50.78",percent,step_length,"1088.0",mm,unknown,"0",,heart_rate,"91",bpm,cadence,"86",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"28.0",m,enhanced_speed,"2.948",m/s,
Data,9,hrv,time,"0.636|0.641|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803490",s,position_lat,"-547266769",semicircles,position_long,"2035306476",semicircles,distance,"63.5",m,altitude,"27.399999999999977",m,speed,"2.93",m/s,vertical_oscillation,"121.0",mm,stance_time_percent,"34.25",percent,stance_time,"240.0",ms,vertical_ratio,"10.93",percent,stance_time_balance,"50.78",percent,step_length,"1082.0",mm,unknown,"0",,heart_rate,"92",bpm,cadence,"86",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"27.399999999999977",m,enhanced_speed,"2.93",m/s,
Data,9,hrv,time,"0.628|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803491",s,position_lat,"-547266457",semicircles,position_long,"2035306378",semicircles,distance,"66.48",m,altitude,"26.799999999999955",m,speed,"2.921",m/s,vertical_oscillation,"120.0",mm,stance_time_percent,"34.25",percent,stance_time,"240.0",ms,vertical_ratio,"10.81",percent,stance_time_balance,"50.87",percent,step_length,"1077.0",mm,unknown,"0",,heart_rate,"92",bpm,cadence,"85",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"26.799999999999955",m,enhanced_speed,"2.921",m/s,
Data,9,hrv,time,"0.627|0.627|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803492",s,position_lat,"-547266145",semicircles,position_long,"2035306265",semicircles,distance,"69.48",m,altitude,"26.0",m,speed,"2.921",m/s,vertical_oscillation,"118.0",mm,stance_time_percent,"34.25",percent,stance_time,"241.0",ms,vertical_ratio,"10.81",percent,stance_time_balance,"50.87",percent,step_length,"1076.0",mm,unknown,"0",,heart_rate,"93",bpm,cadence,"85",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"26.0",m,enhanced_speed,"2.921",m/s,
Data,9,hrv,time,"0.627|0.626|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803493",s,position_lat,"-547265835",semicircles,position_long,"2035306177",semicircles,distance,"72.42",m,altitude,"25.799999999999955",m,speed,"2.921",m/s,vertical_oscillation,"119.0",mm,stance_time_percent,"34.25",percent,stance_time,"242.0",ms,vertical_ratio,"10.93",percent,stance_time_balance,"50.87",percent,step_length,"1076.0",mm,unknown,"0",,heart_rate,"93",bpm,cadence,"85",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"25.799999999999955",m,enhanced_speed,"2.921",m/s,
Data,9,hrv,time,"0.624|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1031803494",s,position_lat,"-547265527",semicircles,position_long,"2035306107",semicircles,distance,"75.31",m,altitude,"25.399999999999977",m,speed,"2.921",m/s,vertical_oscillation,"120.0",mm,stance_time_percent,"34.75",percent,stance_time,"245.0",ms,vertical_ratio,"11.03",percent,stance_time_balance,"50.87",percent,step_length,"1071.0",mm,unknown,"0",,heart_rate,"94",bpm,cadence,"85",rpm,temperature,"23",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"25.399999999999977",m,enhanced_speed,"2.921",m/s,
Data,9,hrv,time,"0.612|0.619|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
