Data,6,unknown,unknown,"1027753846",,unknown,"16553",,unknown,"650",,unknown,"0",,unknown,"1023",,unknown,"151",,unknown,"0",,unknown,"147",,unknown,"49",,unknown,"175",,unknown,"1",,unknown,"75",,unknown,"177",,unknown,"1",,unknown,"60",,unknown,"0",,,,,,,,,,,,,,
Definition,7,sport,name,24,,unknown,1,,sport,1,,sub_sport,1,,unknown,1,,unknown,1,,unknown,3,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,7,sport,name,"Carrera|nning|`||||| ",,unknown,"29",,sport,"1",,sub_sport,"0",,unknown,"1",,unknown,"0",,unknown,"255|0|0",,unknown,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,8,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,vertical_oscillation,1,,vertical_ratio,1,,step_length,1,,unknown,1,,heart_rate,1,,cadence,1,,temperature,1,,activity_type,1,,fractional_cadence,1,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753846",s,position_lat,"484966414",semicircles,position_long,"-50515677",semicircles,distance,"0.0",m,altitude,"1539.0",m,speed,"0.0",m/s,vertical_oscillation,"59.5",mm,vertical_ratio,"8.59",percent,step_length,"688.0",mm,unknown,"0",,heart_rate,"65",bpm,cadence,"42",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.0",rpm,enhanced_altitude,"1539.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,
Data,8,record,timestamp,"1027753847",s,position_lat,"484966505",semicircles,position_long,"-50515686",semicircles,distance,"0.84",m,altitude,"1539.4",m,speed,"0.093",m/s,vertical_oscillation,"60.5",mm,vertical_ratio,"8.59",percent,step_length,"666.0",mm,unknown,"0",,heart_rate,"65",bpm,cadence,"40",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1539.4",m,enhanced_speed,"0.093",m/s,,,,,,,,,,
Definition,9,hrv,time,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,hrv,time,"0.926|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753848",s,position_lat,"484966594",semicircles,position_long,"-50515679",semicircles,distance,"1.65",m,altitude,"1540.0",m,speed,"0.793",m/s,vertical_oscillation,"60.5",mm,vertical_ratio,"8.78",percent,step_length,"660.0",mm,unknown,"0",,heart_rate,"65",bpm,cadence,"43",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.0",rpm,enhanced_altitude,"1540.0",m,enhanced_speed,"0.793",m/s,,,,,,,,,,
Data,9,hrv,time,"0.923|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753849",s,position_lat,"484966711",semicircles,position_long,"-50515647",semicircles,distance,"2.76",m,altitude,"1540.6",m,speed,"0.793",m/s,vertical_oscillation,"60.5",mm,vertical_ratio,"8.87",percent,step_length,"656.0",mm,unknown,"0",,heart_rate,"65",bpm,cadence,"43",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1540.6",m,enhanced_speed,"0.793",m/s,,,,,,,,,,
Data,9,hrv,time,"0.922|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753850",s,position_lat,"484966812",semicircles,position_long,"-50515609",semicircles,distance,"3.74",m,altitude,"1540.6",m,speed,"0.961",m/s,vertical_oscillation,"61.5",mm,vertical_ratio,"9.06",percent,step_length,"645.0",mm,unknown,"0",,heart_rate,"65",bpm,cadence,"43",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1540.6",m,enhanced_speed,"0.961",m/s,,,,,,,,,,
Data,9,hrv,time,"0.912|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753851",s,position_lat,"484966952",semicircles,position_long,"-50515573",semicircles,distance,"5.06",m,altitude,"1541.0",m,speed,"0.998",m/s,vertical_oscillation,"62.5",mm,vertical_ratio,"9.37",percent,step_length,"637.0",mm,unknown,"0",,heart_rate,"65",bpm,cadence,"43",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.0",rpm,enhanced_altitude,"1541.0",m,enhanced_speed,"0.998",m/s,,,,,,,,,,
Data,9,hrv,time,"0.896|0.899|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,10,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,vertical_oscillation,1,,stance_time_percent,1,,stance_time,1,,vertical_ratio,1,,stance_time_balance,1,,step_length,1,,unknown,1,,heart_rate,1,,cadence,1,,temperature,1,,activity_type,1,,fractional_cadence,1,,,,,,,,
Data,10,record,timestamp,"1027753852",s,position_lat,"484967093",semicircles,position_long,"-50515531",semicircles,distance,"6.41",m,altitude,"1541.2",m,speed,"1.12",m/s,vertical_oscillation,"63.2",mm,stance_time_percent,"50.0",percent,stance_time,"725.0",ms,vertical_ratio,"9.46",percent,stance_time_balance,"50.03",percent,step_length,"647.0",mm,unknown,"0",,heart_rate,"65",bpm,cadence,"42",rpm,temperature,"27",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1541.2",m,enhanced_speed,"1.12",m/s,
Data,9,hrv,time,"0.897|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753853",s,position_lat,"484967225",semicircles,position_long,"-50515476",semicircles,distance,"7.69",m,altitude,"1541.2",m,speed,"1.176",m/s,vertical_oscillation,"69.2",mm,vertical_ratio,"9.56",percent,step_length,"654.0",mm,unknown,"0",,heart_rate,"66",bpm,cadence,"41",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1541.2",m,enhanced_speed,"1.176",m/s,,,,,,,,,,
Data,9,hrv,time,"0.877|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753854",s,position_lat,"484967339",semicircles,position_long,"-50515407",semicircles,distance,"8.86",m,altitude,"1541.2",m,speed,"1.176",m/s,vertical_oscillation,"66.2",mm,vertical_ratio,"9.37",percent,step_length,"684.0",mm,unknown,"0",,heart_rate,"66",bpm,cadence,"41",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1541.2",m,enhanced_speed,"1.176",m/s,,,,,,,,,,
Data,9,hrv,time,"0.881|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753855",s,position_lat,"484967497",semicircles,position_long,"-50515345",semicircles,distance,"10.38",m,altitude,"1541.4",m,speed,"1.166",m/s,vertical_oscillation,"66.2",mm,vertical_ratio,"9.06",percent,step_length,"817.0",mm,unknown,"0",,heart_rate,"66",bpm,cadence,"41",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1541.4",m,enhanced_speed,"1.166",m/s,,,,,,,,,,
Data,9,hrv,time,"0.868|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753856",s,position_lat,"484967630",semicircles,position_long,"-50515243",semicircles,distance,"11.81",m,altitude,"1541.4",m,speed,"1.166",m/s,vertical_oscillation,"64.2",mm,vertical_ratio,"9.06",percent,step_length,"817.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"41",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1541.4",m,enhanced_speed,"1.166",m/s,,,,,,,,,,
Data,9,hrv,time,"0.871|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753857",s,position_lat,"484967736",semicircles,position_long,"-50515132",semicircles,distance,"13.07",m,altitude,"1541.6",m,speed,"1.176",m/s,vertical_oscillation,"64.2",mm,vertical_ratio,"8.78",percent,step_length,"765.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"41",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1541.6",m,enhanced_speed,"1.176",m/s,,,,,,,,,,
Data,9,hrv,time,"0.863|0.859|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753858",s,position_lat,"484967845",semicircles,position_long,"-50515045",semicircles,distance,"14.25",m,altitude,"1541.6",m,speed,"1.176",m/s,vertical_oscillation,"63.2",mm,vertical_ratio,"8.46",percent,step_length,"773.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"41",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1541.6",m,enhanced_speed,"1.176",m/s,,,,,,,,,,
Data,9,hrv,time,"0.846|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753859",s,position_lat,"484967983",semicircles,position_long,"-50514974",semicircles,distance,"15.62",m,altitude,"1541.8",m,speed,"1.157",m/s,vertical_oscillation,"61.5",mm,vertical_ratio,"8.28",percent,step_length,"782.0",mm,unknown,"0",,heart_rate,"68",bpm,cadence,"42",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.0",rpm,enhanced_altitude,"1541.8",m,enhanced_speed,"1.157",m/s,,,,,,,,,,
Data,9,hrv,time,"0.862|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753860",s,position_lat,"484968126",semicircles,position_long,"-50514915",semicircles,distance,"17.01",m,altitude,"1541.8",m,speed,"1.157",m/s,vertical_oscillation,"60.5",mm,vertical_ratio,"8.18",percent,step_length,"770.0",mm,unknown,"0",,heart_rate,"68",bpm,cadence,"42",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1541.8",m,enhanced_speed,"1.157",m/s,,,,,,,,,,
Data,9,hrv,time,"0.877|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753861",s,position_lat,"484968267",semicircles,position_long,"-50514846",semicircles,distance,"18.41",m,altitude,"1541.8",m,speed,"1.166",m/s,vertical_oscillation,"59.5",mm,vertical_ratio,"8.28",percent,step_length,"780.0",mm,unknown,"0",,heart_rate,"68",bpm,cadence,"43",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.0",rpm,enhanced_altitude,"1541.8",m,enhanced_speed,"1.166",m/s,,,,,,,,,,
Data,9,hrv,time,"0.885|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753862",s,position_lat,"484968389",semicircles,position_long,"-50514753",semicircles,distance,"19.72",m,altitude,"1541.8",m,speed,"1.185",m/s,vertical_oscillation,"96.5",mm,vertical_ratio,"8.46",percent,step_length,"830.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"41",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1541.8",m,enhanced_speed,"1.185",m/s,,,,,,,,,,
Data,9,hrv,time,"0.893|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753863",s,position_lat,"484968493",semicircles,position_long,"-50514671",semicircles,distance,"20.85",m,altitude,"1542.0",m,speed,"1.185",m/s,vertical_oscillation,"96.5",mm,vertical_ratio,"8.59",percent,step_length,"1162.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"41",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1542.0",m,enhanced_speed,"1.185",m/s,,,,,,,,,,
Data,9,hrv,time,"0.899|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753864",s,position_lat,"484968591",semicircles,position_long,"-50514565",semicircles,distance,"22.03",m,altitude,"1542.0",m,speed,"1.185",m/s,vertical_oscillation,"94.5",mm,vertical_ratio,"8.37",percent,step_length,"678.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"35",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1542.0",m,enhanced_speed,"1.185",m/s,,,,,,,,,,
Data,9,hrv,time,"0.899|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753865",s,position_lat,"484968749",semicircles,position_long,"-50514487",semicircles,distance,"23.55",m,altitude,"1542.2",m,speed,"1.185",m/s,vertical_oscillation,"67.2",mm,vertical_ratio,"8.37",percent,step_length,"645.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"48",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1542.2",m,enhanced_speed,"1.185",m/s,,,,,,,,,,
Data,9,hrv,time,"0.899|0.9|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753866",s,position_lat,"484968901",semicircles,position_long,"-50514401",semicircles,distance,"25.07",m,altitude,"1542.4",m,speed,"1.222",m/s,vertical_oscillation,"58.5",mm,vertical_ratio,"8.37",percent,step_length,"770.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"51",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.0",rpm,enhanced_altitude,"1542.4",m,enhanced_speed,"1.222",m/s,,,,,,,,,,
Data,9,hrv,time,"0.882|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,record,timestamp,"1027753867",s,position_lat,"484969059",semicircles,position_long,"-50514366",semicircles,distance,"26.5",m,altitude,"1542.4",m,speed,"1.278",m/s,vertical_oscillation,"76.0",mm,stance_time_percent,"50.0",percent,stance_time,"634.0",ms,vertical_ratio,"8.68",percent,stance_time_balance,"50.09",percent,step_length,"815.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"47",rpm,temperature,"27",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1542.4",m,enhanced_speed,"1.278",m/s,
Data,9,hrv,time,"0.884|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,record,timestamp,"1027753868",s,position_lat,"484969196",semicircles,position_long,"-50514314",semicircles,distance,"27.81",m,altitude,"1542.6",m,speed,"1.288",m/s,vertical_oscillation,"78.0",mm,stance_time_percent,"48.75",percent,stance_time,"646.0",ms,vertical_ratio,"8.68",percent,stance_time_balance,"50.09",percent,step_length,"849.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"46",rpm,temperature,"27",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"1542.6",m,enhanced_speed,"1.288",m/s,
Data,9,hrv,time,"0.884|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753869",s,position_lat,"484969364",semicircles,position_long,"-50514283",semicircles,distance,"29.33",m,altitude,"1542.6",m,speed,"1.306",m/s,vertical_oscillation,"79.0",mm,vertical_ratio,"8.68",percent,step_length,"863.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"46",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.0",rpm,enhanced_altitude,"1542.6",m,enhanced_speed,"1.306",m/s,,,,,,,,,,
Data,9,hrv,time,"0.863|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,record,timestamp,"1027753870",s,position_lat,"484969476",semicircles,position_long,"-50514227",semicircles,distance,"30.44",m,altitude,"1542.6",m,speed,"1.288",m/s,vertical_oscillation,"75.0",mm,stance_time_percent,"48.25",percent,stance_time,"665.0",ms,vertical_ratio,"8.46",percent,stance_time_balance,"50.0",percent,step_length,"895.0",mm,unknown,"0",,heart_rate,"67",bpm,cadence,"44",rpm,temperature,"27",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1542.6",m,enhanced_speed,"1.288",m/s,
Data,9,hrv,time,"0.874|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,record,timestamp,"1027753871",s,position_lat,"484969606",semicircles,position_long,"-50514151",semicircles,distance,"31.76",m,altitude,"1542.8",m,speed,"1.269",m/s,vertical_oscillation,"73.0",mm,stance_time_percent,"47.75",percent,stance_time,"659.0",ms,vertical_ratio,"8.0",percent,stance_time_balance,"50.0",percent,step_length,"863.0",mm,unknown,"0",,heart_rate,"68",bpm,cadence,"44",rpm,temperature,"27",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"1542.8",m,enhanced_speed,"1.269",m/s,
Data,9,hrv,time,"0.866|0.851|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,record,timestamp,"1027753872",s,position_lat,"484969847",semicircles,position_long,"-50514122",semicircles,distance,"33.91",m,altitude,"1542.8",m,speed,"1.241",m/s,vertical_oscillation,"57.5",mm,stance_time_percent,"50.0",percent,stance_time,"666.0",ms,vertical_ratio,"7.9",percent,stance_time_balance,"50.0",percent,step_length,"882.0",mm,unknown,"0",,heart_rate,"68",bpm,cadence,"43",rpm,temperature,"27",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1542.8",m,enhanced_speed,"1.241",m/s,
Data,9,hrv,time,"0.85|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,record,timestamp,"1027753873",s,position_lat,"484969955",semicircles,position_long,"-50514080",semicircles,distance,"34.96",m,altitude,"1542.8",m,speed,"1.204",m/s,vertical_oscillation,"60.5",mm,stance_time_percent,"48.0",percent,stance_time,"672.0",ms,vertical_ratio,"7.59",percent,stance_time_balance,"50.0",percent,step_length,"932.0",mm,unknown,"0",,heart_rate,"69",bpm,cadence,"43",rpm,temperature,"27",C,activity_type,"1",,fractional_cadence,"0.0",rpm,enhanced_altitude,"1542.8",m,enhanced_speed,"1.204",m/s,
Data,9,hrv,time,"0.841|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,record,timestamp,"1027753874",s,position_lat,"484970055",semicircles,position_long,"-50514053",semicircles,distance,"35.9",m,altitude,"1542.8",m,speed,"1.166",m/s,vertical_oscillation,"61.5",mm,stance_time_percent,"50.0",percent,stance_time,"702.0",ms,vertical_ratio,"7.4",percent,stance_time_balance,"50.0",percent,step_length,"961.0",mm,unknown,"0",,heart_rate,"69",bpm,cadence,"41",rpm,temperature,"27",C,activity_type,"1",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1542.8",m,enhanced_speed,"1.166",m/s,
Data,9,hrv,time,"0.838|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"1027753875",s,position_lat,"484970144",semicircles,position_long,"-50514013",semicircles,distance,"36.78",m,altitude,"1543.0",m,speed,"1.129",m/s,vertical_oscillation,"63.2",mm,vertical_ratio,"7.31",percent,step_length,"982.0",mm,unknown,"0",,heart_rate,"69",bpm,cadence,"38",rpm,temperature,"27",C,activity_type,"6",,fractional_cadence,"0.5",rpm,enhanced_altitude,"1543.0",m,enhanced_speed,"1.129",m/s,,,,,,,,,,
Data,9,hrv,time,"0.823|65535|65535|65535|65535",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
